"sample_id","species_code","abundance","sample_type","Species","seed.mass","mean_abundance","X","X.1"
"dt 52","TRWI",0,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"dt 53","ACAM",0,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"dt 53","ACMI",0,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"dt 53","ACST",0,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"dt 53","AMME",0.026877,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"dt 53","ARPU",0,"year0","Aristida purpurea",0.00121,0,NA,NA
"dt 53","ASFA",0,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"dt 53","BRCA",0,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"dt 53","CAME",0,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"dt 53","CIOC",0.283628,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"dt 53","DEFA",0.019083,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"dt 53","ELCO",0,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"dt 53","ELGL",0.338551,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"dt 53","ESCA",0.073856,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"dt 53","FEMI",0.098705,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"dt 53","GRCA",0,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"dt 53","HOBR",0,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"dt 53","HOIN",0,"year0","Hordeum intercedens",0.00471,0,NA,NA
"dt 53","KOMA",0,"year0","Koeleria macrantha",0.00022,0,NA,NA
"dt 53","LAPL",0,"year0","Layia platyglossa",0.00058,0,NA,NA
"dt 53","LUBI",0,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"dt 53","LUMI",0,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"dt 53","LUSU",0,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"dt 53","MEIM",0.085879,"year0","Melica imperfecta",0.00096,0,NA,NA
"dt 53","MURI",0,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"dt 53","PHCI",0.010536,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"dt 53","PLER",0,"year0","Plantago erecta",0.00154,0.001651048,NA,NA
"dt 53","POSE",0,"year0","Poa secunda",0.00057,0,NA,NA
"dt 53","RACA",0,"year0","Ranunculus californicus",0.00226,0.000355497,NA,NA
"dt 53","SIBE",0.058725,"year0","Sisyrinchium bellum",0.00138,0,NA,NA
"dt 53","SPAI",0.004159,"year0","Sporobolus airoides",0.00024,0,NA,NA
"dt 53","STPU",0,"year0","Stipa pulchra",0.00485,0.000186707,NA,NA
"dt 53","TRWI",0,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"dt 6","ACAM",0.095684,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"dt 6","ACMI",0,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"dt 6","ACST",0,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"dt 6","AMME",0,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"dt 6","ARPU",0,"year0","Aristida purpurea",0.00121,0,NA,NA
"dt 6","ASFA",0,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"dt 6","BRCA",0.097924,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"dt 6","CAME",0.078698,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"dt 6","CIOC",0.099579,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"dt 6","DEFA",0,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"dt 6","ELCO",0,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"dt 6","ELGL",0,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"dt 6","ESCA",0,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"dt 6","FEMI",0,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"dt 6","GRCA",0,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"dt 6","HOBR",0,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"dt 6","HOIN",0,"year0","Hordeum intercedens",0.00471,0,NA,NA
"dt 6","KOMA",0.060886,"year0","Koeleria macrantha",0.00022,0,NA,NA
"dt 6","LAPL",0,"year0","Layia platyglossa",0.00058,0,NA,NA
"dt 6","LUBI",0,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"dt 6","LUMI",0,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"dt 6","LUSU",0.228115,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"dt 6","MEIM",0,"year0","Melica imperfecta",0.00096,0,NA,NA
"dt 6","MURI",0.122948,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"dt 6","PHCI",0,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"dt 6","PLER",0,"year0","Plantago erecta",0.00154,0.001651048,NA,NA
"dt 6","POSE",0.06809,"year0","Poa secunda",0.00057,0,NA,NA
"dt 6","RACA",0.075539,"year0","Ranunculus californicus",0.00226,0.000355497,NA,NA
"dt 6","SIBE",0,"year0","Sisyrinchium bellum",0.00138,0,NA,NA
"dt 6","SPAI",0,"year0","Sporobolus airoides",0.00024,0,NA,NA
"dt 6","STPU",0,"year0","Stipa pulchra",0.00485,0.000186707,NA,NA
"dt 6","TRWI",0.072536,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"dt 7","ACAM",0,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"dt 7","ACMI",0,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"dt 7","ACST",0.109586,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"dt 7","AMME",0,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"dt 7","ARPU",0,"year0","Aristida purpurea",0.00121,0,NA,NA
"dt 7","ASFA",0.05092,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"dt 7","BRCA",0,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"dt 7","CAME",0,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"dt 7","CIOC",0,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"dt 7","DEFA",0,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"dt 7","ELCO",0,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"dt 7","ELGL",0.06668,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"dt 7","ESCA",0,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"dt 7","FEMI",0,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"dt 7","GRCA",0.075869,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"dt 7","HOBR",0,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"dt 7","HOIN",0,"year0","Hordeum intercedens",0.00471,0,NA,NA
"dt 7","KOMA",0,"year0","Koeleria macrantha",0.00022,0,NA,NA
"dt 7","LAPL",0,"year0","Layia platyglossa",0.00058,0,NA,NA
"dt 7","LUBI",0,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"dt 7","LUMI",0,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"dt 7","LUSU",0.244023,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"dt 7","MEIM",0.046433,"year0","Melica imperfecta",0.00096,0,NA,NA
"dt 7","MURI",0,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"dt 7","PHCI",0.14345,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"dt 7","PLER",0,"year0","Plantago erecta",0.00154,0.001651048,NA,NA
"dt 7","POSE",0,"year0","Poa secunda",0.00057,0,NA,NA
"dt 7","RACA",0.04783,"year0","Ranunculus californicus",0.00226,0.000355497,NA,NA
"dt 7","SIBE",0,"year0","Sisyrinchium bellum",0.00138,0,NA,NA
"dt 7","SPAI",0.131726,"year0","Sporobolus airoides",0.00024,0,NA,NA
"dt 7","STPU",0.083483,"year0","Stipa pulchra",0.00485,0.000186707,NA,NA
"dt 7","TRWI",0,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"dt 8","ACAM",0.121196,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"dt 8","ACMI",0,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"dt 8","ACST",0,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"dt 8","AMME",0,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"dt 8","ARPU",0,"year0","Aristida purpurea",0.00121,0,NA,NA
"dt 8","ASFA",0,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"dt 8","BRCA",0.058312,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"dt 8","CAME",0.164037,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"dt 8","CIOC",0,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"dt 8","DEFA",0,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"dt 8","ELCO",0,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"dt 8","ELGL",0,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"dt 8","ESCA",0.069017,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"dt 8","FEMI",0,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"dt 8","GRCA",0,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"dt 8","HOBR",0.027521,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"dt 8","HOIN",0.06634,"year0","Hordeum intercedens",0.00471,0,NA,NA
"dt 8","KOMA",0.08212,"year0","Koeleria macrantha",0.00022,0,NA,NA
"dt 8","LAPL",0,"year0","Layia platyglossa",0.00058,0,NA,NA
"dt 8","LUBI",0,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"dt 8","LUMI",0.238896,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"dt 8","LUSU",0,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"dt 8","MEIM",0,"year0","Melica imperfecta",0.00096,0,NA,NA
"dt 8","MURI",0,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"dt 8","PHCI",0.145561,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"dt 8","PLER",0,"year0","Plantago erecta",0.00154,0.001651048,NA,NA
"dt 8","POSE",0,"year0","Poa secunda",0.00057,0,NA,NA
"dt 8","RACA",0,"year0","Ranunculus californicus",0.00226,0.000355497,NA,NA
"dt 8","SIBE",0,"year0","Sisyrinchium bellum",0.00138,0,NA,NA
"dt 8","SPAI",0,"year0","Sporobolus airoides",0.00024,0,NA,NA
"dt 8","STPU",0,"year0","Stipa pulchra",0.00485,0.000186707,NA,NA
"dt 8","TRWI",0.027,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"dt 9","ACAM",0,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"dt 9","ACMI",0,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"dt 9","ACST",0.206754,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"dt 9","AMME",0,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"dt 9","ARPU",0,"year0","Aristida purpurea",0.00121,0,NA,NA
"dt 9","ASFA",0,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"dt 9","BRCA",0,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"dt 9","CAME",0,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"dt 9","CIOC",0,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"dt 9","DEFA",0.027614,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"dt 9","ELCO",0,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"dt 9","ELGL",0,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"dt 9","ESCA",0.031342,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"dt 9","FEMI",0.18017,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"dt 9","GRCA",0,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"dt 9","HOBR",0.011769,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"dt 9","HOIN",0,"year0","Hordeum intercedens",0.00471,0,NA,NA
"dt 9","KOMA",0,"year0","Koeleria macrantha",0.00022,0,NA,NA
"dt 9","LAPL",0.002878,"year0","Layia platyglossa",0.00058,0,NA,NA
"dt 9","LUBI",0,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"dt 9","LUMI",0.349593,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"dt 9","LUSU",0,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"dt 9","MEIM",0,"year0","Melica imperfecta",0.00096,0,NA,NA
"dt 9","MURI",0.179947,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"dt 9","PHCI",0,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"dt 9","PLER",0,"year0","Plantago erecta",0.00154,0.001651048,NA,NA
"dt 9","POSE",0.002836,"year0","Poa secunda",0.00057,0,NA,NA
"dt 9","RACA",0,"year0","Ranunculus californicus",0.00226,0.000355497,NA,NA
"dt 9","SIBE",0,"year0","Sisyrinchium bellum",0.00138,0,NA,NA
"dt 9","SPAI",0,"year0","Sporobolus airoides",0.00024,0,NA,NA
"dt 9","STPU",0,"year0","Stipa pulchra",0.00485,0.000186707,NA,NA
"dt 9","TRWI",0.007097,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"fd 1","ACAM",0,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"fd 1","ACMI",0.091394,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"fd 1","ACST",0,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"fd 1","AMME",0,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"fd 1","ARPU",0,"year0","Aristida purpurea",0.00121,0,NA,NA
"fd 1","ASFA",0.105537,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"fd 1","BRCA",0,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"fd 1","CAME",0,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"fd 1","CIOC",0,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"fd 1","DEFA",0,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"fd 1","ELCO",0,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"fd 1","ELGL",0,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"fd 1","ESCA",0.102827,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"fd 1","FEMI",0,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"fd 1","GRCA",0,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"fd 1","HOBR",0,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"fd 1","HOIN",0,"year0","Hordeum intercedens",0.00471,0,NA,NA
"fd 1","KOMA",0,"year0","Koeleria macrantha",0.00022,0,NA,NA
"fd 1","LAPL",0.136347,"year0","Layia platyglossa",0.00058,0,NA,NA
"fd 1","LUBI",0.148224,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"fd 1","LUMI",0,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"fd 1","LUSU",0,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"fd 1","MEIM",0.060827,"year0","Melica imperfecta",0.00096,0,NA,NA
"fd 1","MURI",0.101531,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"fd 1","PHCI",0,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"fd 1","PLER",0,"year0","Plantago erecta",0.00154,0.001651048,NA,NA
"fd 1","POSE",0,"year0","Poa secunda",0.00057,0,NA,NA
"fd 1","RACA",0,"year0","Ranunculus californicus",0.00226,0.000355497,NA,NA
"fd 1","SIBE",0.06905,"year0","Sisyrinchium bellum",0.00138,0,NA,NA
"fd 1","SPAI",0.112728,"year0","Sporobolus airoides",0.00024,0,NA,NA
"fd 1","STPU",0.071535,"year0","Stipa pulchra",0.00485,0.000186707,NA,NA
"fd 1","TRWI",0,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"fd 10","ACAM",0,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"fd 10","ACMI",0,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"fd 10","ACST",0,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"fd 10","AMME",0.074861,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"fd 10","ARPU",0,"year0","Aristida purpurea",0.00121,0,NA,NA
"fd 10","ASFA",0,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"fd 10","BRCA",0.059643,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"fd 10","CAME",0.071397,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"fd 10","CIOC",0.07928,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"fd 10","DEFA",0,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"fd 10","ELCO",0,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"fd 10","ELGL",0,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"fd 10","ESCA",0,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"fd 10","FEMI",0,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"fd 10","GRCA",0,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"fd 10","HOBR",0,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"fd 10","HOIN",0.077872,"year0","Hordeum intercedens",0.00471,0,NA,NA
"fd 10","KOMA",0,"year0","Koeleria macrantha",0.00022,0,NA,NA
"fd 10","LAPL",0.176746,"year0","Layia platyglossa",0.00058,0,NA,NA
"fd 10","LUBI",0,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"fd 10","LUMI",0,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"fd 10","LUSU",0.180262,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"fd 10","MEIM",0,"year0","Melica imperfecta",0.00096,0,NA,NA
"fd 10","MURI",0,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"fd 10","PHCI",0,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"fd 10","PLER",0,"year0","Plantago erecta",0.00154,0.001651048,NA,NA
"fd 10","POSE",0,"year0","Poa secunda",0.00057,0,NA,NA
"fd 10","RACA",0.06437,"year0","Ranunculus californicus",0.00226,0.000355497,NA,NA
"fd 10","SIBE",0,"year0","Sisyrinchium bellum",0.00138,0,NA,NA
"fd 10","SPAI",0.126531,"year0","Sporobolus airoides",0.00024,0,NA,NA
"fd 10","STPU",0.089039,"year0","Stipa pulchra",0.00485,0.000186707,NA,NA
"fd 10","TRWI",0,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"fd 11","ACAM",0.074712,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"fd 11","ACMI",0.106547,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"fd 11","ACST",0.058865,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"fd 11","AMME",0,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"fd 11","ARPU",0,"year0","Aristida purpurea",0.00121,0,NA,NA
"fd 11","ASFA",0,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"fd 11","BRCA",0.067514,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"fd 11","CAME",0,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"fd 11","CIOC",0.117151,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"fd 11","DEFA",0,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"fd 11","ELCO",0.077258,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"fd 11","ELGL",0,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"fd 11","ESCA",0,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"fd 11","FEMI",0.080427,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"fd 11","GRCA",0.118796,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"fd 11","HOBR",0,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"fd 11","HOIN",0,"year0","Hordeum intercedens",0.00471,0,NA,NA
"fd 11","KOMA",0,"year0","Koeleria macrantha",0.00022,0,NA,NA
"fd 11","LAPL",0.18519,"year0","Layia platyglossa",0.00058,0,NA,NA
"fd 11","LUBI",0,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"fd 11","LUMI",0,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"fd 11","LUSU",0,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"fd 11","MEIM",0,"year0","Melica imperfecta",0.00096,0,NA,NA
"fd 11","MURI",0.113541,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"fd 11","PHCI",0,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"fd 11","PLER",0,"year0","Plantago erecta",0.00154,0.001651048,NA,NA
"fd 11","POSE",0,"year0","Poa secunda",0.00057,0,NA,NA
"fd 11","RACA",0,"year0","Ranunculus californicus",0.00226,0.000355497,NA,NA
"fd 11","SIBE",0,"year0","Sisyrinchium bellum",0.00138,0,NA,NA
"fd 11","SPAI",0,"year0","Sporobolus airoides",0.00024,0,NA,NA
"fd 11","STPU",0,"year0","Stipa pulchra",0.00485,0.000186707,NA,NA
"fd 11","TRWI",0,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"fd 12","ACAM",0,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"fd 12","ACMI",0,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"fd 12","ACST",0,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"fd 12","AMME",0,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"fd 12","ARPU",0.065073,"year0","Aristida purpurea",0.00121,0,NA,NA
"fd 12","ASFA",0.136086,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"fd 12","BRCA",0,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"fd 12","CAME",0,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"fd 12","CIOC",0,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"fd 12","DEFA",0,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"fd 12","ELCO",0,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"fd 12","ELGL",0,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"fd 12","ESCA",0.131793,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"fd 12","FEMI",0,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"fd 12","GRCA",0,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"fd 12","HOBR",0.069245,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"fd 12","HOIN",0,"year0","Hordeum intercedens",0.00471,0,NA,NA
"fd 12","KOMA",0,"year0","Koeleria macrantha",0.00022,0,NA,NA
"fd 12","LAPL",0,"year0","Layia platyglossa",0.00058,0,NA,NA
"fd 12","LUBI",0,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"fd 12","LUMI",0,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"fd 12","LUSU",0,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"fd 12","MEIM",0,"year0","Melica imperfecta",0.00096,0,NA,NA
"fd 12","MURI",0.116236,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"fd 12","PHCI",0.128534,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"fd 12","PLER",0.075504,"year0","Plantago erecta",0.00154,0.001651048,NA,NA
"fd 12","POSE",0,"year0","Poa secunda",0.00057,0,NA,NA
"fd 12","RACA",0,"year0","Ranunculus californicus",0.00226,0.000355497,NA,NA
"fd 12","SIBE",0.08737,"year0","Sisyrinchium bellum",0.00138,0,NA,NA
"fd 12","SPAI",0,"year0","Sporobolus airoides",0.00024,0,NA,NA
"fd 12","STPU",0.073616,"year0","Stipa pulchra",0.00485,0.000186707,NA,NA
"fd 12","TRWI",0.116543,"year0","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"fd 13","ACAM",0.04847,"year0","Acmispon americanus",0.00364,0.088533547,NA,NA
"fd 13","ACMI",0.138477,"year0","Achillea millefolium",0.00017,0.006356955,NA,NA
"fd 13","ACST",0,"year0","Acmispon strigosus",0.00139,0.02916849,NA,NA
"fd 13","AMME",0,"year0","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"fd 13","ARPU",0,"year0","Aristida purpurea",0.00121,0,NA,NA
"fd 13","ASFA",0,"year0","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"fd 13","BRCA",0,"year0","Bromus carinatus",0.00689,0.140296082,NA,NA
"fd 13","CAME",0,"year0","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"fd 13","CIOC",0,"year0","Cirsium occidentale",0.00593,0.009548198,NA,NA
"fd 13","DEFA",0,"year0","Deinandra fasciculata",0.00067,0,NA,NA
"fd 13","ELCO",0,"year0","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"fd 13","ELGL",0,"year0","Elymus glaucus",0.00369,0.002531458,NA,NA
"fd 13","ESCA",0,"year0","Eschscholzia californica",0.00108,0.007541432,NA,NA
"fd 13","FEMI",0.082296,"year0","Festuca microstachys",0.00151,0.253290672,NA,NA
"fd 13","GRCA",0,"year0","Grindelia camporum",0.00198,0.074548922,NA,NA
"fd 13","HOBR",0,"year0","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"fd 13","HOIN",0.063742,"year0","Hordeum intercedens",0.00471,0,NA,NA
"fd 13","KOMA",0,"year0","Koeleria macrantha",0.00022,0,NA,NA
"fd 13","LAPL",0,"year0","Layia platyglossa",0.00058,0,NA,NA
"fd 13","LUBI",0,"year0","Lupinus bicolor",0.00391,0.000794985,NA,NA
"fd 13","LUMI",0.204972,"year0","Lupinus microcarpus",0.02635,0,NA,NA
"fd 13","LUSU",0.113051,"year0","Lupinus succulentus",0.0271,0.004858119,NA,NA
"fd 13","MEIM",0,"year0","Melica imperfecta",0.00096,0,NA,NA
"fd 13","MURI",0,"year0","Muhlenbergia rigens",2e-04,0,NA,NA
"fd 13","PHCI",0.091046,"year0","Phacelia cicutaria",0.00082,0.20964141,NA,NA
